"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","751.849951971486","731.853293532497","767.722910487349","769.995376026652","773.33224995786","784.113043740776","782.83927091587","776.732611817567","789.588005081657","804.651084203046","819.356881042015","832.680936307624","820.651009414172","824.728638577845","849.932322172384","849.915123919505","867.299779924767","878.805968129536","871.346905217999","851.011467249965","831.665689275684","838.489654559474","825.078451013745","809.162410995239","794.545925274495","781.931632912859","786.353275065364","794.394354387835","779.935328601619","776.083824931664","748.589684918896","732.759896698183","708.021953784285","692.338205766896","672.631786740052","686.250055914809","701.496916752075","724.914331304108","729.886469236506","731.623978251017","733.07010470589","741.827499229546","746.501892162515","754.56438370075","774.622235094231","795.263647450922","819.158086893505","840.468080670821","862.608726230718","866.097340110309","892.25629142258","901.646505397488","899.439759067581","922.976160030204","949.090895065914","965.769550101731","980.391446744788","999.403037176418","1011.46747190506","1025.13128558273","1000.08090140389","1018.7591404183",
"Croatia","HRV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7263.57088408122","7803.92196833084","8322.9639118574","8511.7818579482","8473.71054411562","8805.50039515219","9428.4107203318","9962.04486657184","10509.549672237","10942.572413249","11399.7753370191","11959.9232084277","12550.2339482454","12789.6357975779","11870.7940008389","11748.9448312757","11779.5299874137","11546.7017379524","11536.8601564677","11543.87627967","11933.3773788281","12441.5025378073","13021.671657152","13519.5588337019","14068.0445267591","12984.6958701017","14888.3306141109",
"Haiti","HTI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1729.64142535164","1646.64706099606","1742.39752990532","1676.63549457211","1617.48626363789","1620.98385942541","1580.98980388649","1518.13751015482","1537.09101722399","1566.55566685345","1548.91466049126","1621.2293997643","1609.94281805825","1658.627682762","1724.66111719823","1712.92002677243","1822.7417734099","1853.56206248662","1928.79535777022","2030.96203334285","2133.21186725008","2025.62493896693","1908.20341520923","1880.54392409814","1842.64011716241","1812.05311357562","1763.72351318807","1712.66125424977","1680.67617282577","1598.70346129497","1583.13128535487","1581.29095577169","1468.50608408535","1362.53725027794","1177.35451718187","1270.12958015126","1298.77433197525","1310.0822326445","1315.09175203347","1327.28997541382","1315.9438958474","1289.34355622001","1281.27405702912","1304.12834146702","1266.03483770769","1283.89714590637","1285.7033993888","1324.87068061406","1338.76343466117","1395.70550225541","1296.80566638569","1342.54364163862","1329.46575425435","1366.99264516491","1370.98689397902","1386.85419078846","1393.17657728919","1409.63253702719","1414.99940884475","1373.88310426926","1311.70813672834","1272.59051005719",
"Hungary","HUN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7592.28459771702","7362.52418192613","7328.46034297685","7554.77553277475","7677.98769638148","7697.52594110643","7955.47994229195","8284.99877411048","8563.65646287327","8970.51123390017","9357.41744068423","9829.02746325056","10259.8419366735","10796.761861554","11282.929911669","11746.6312097236","11797.4289746965","11937.0491125837","11167.0294477602","11313.5228856662","11556.6726411743","11470.4034255769","11709.801434339","12237.3116672445","12720.7120220668","13037.9646865447","13630.6882407458","14379.4442049294","15041.0985793785","14400.7191628784","15486.634034095",
"IBRD only","IBD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","963.845490212773","963.913704865394","976.539119087205","998.366409134668","1054.16486128193","1092.55647968395","1126.37359909019","1146.45882306269","1187.17808579739","1251.2663365542","1317.13466761781","1368.28515000785","1425.76645713305","1494.36382637706","1544.53989239343","1585.28681945049","1649.45689681937","1693.83746082814","1730.93896355921","1779.4769533044","1838.19991492101","1847.4797598955","1864.38752183063","1866.48999012645","1925.02384887865","1974.86731570425","2020.56565281936","2083.67669526185","2128.53209729883","2158.59927677506","2163.6612208487","2155.26708904857","2158.7298781563","2207.13134112331","2256.15774214437","2315.35337527949","2410.77736094759","2505.78717037553","2537.98184391535","2601.26883131374","2722.44214109615","2789.48052680461","2886.05474990818","3026.06136413775","3224.21690169356","3421.09267730964","3666.56648227161","3956.55205977285","4149.86439317615","4227.41886851822","4514.51640927773","4754.35093853675","4962.28666991582","5170.32816742014","5363.81773998722","5547.67960198438","5748.94278621444","5993.30742818913","6233.58419302976","6430.48111009638","6290.03479535327","6693.36775658066",
"IDA & IBRD total","IBT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","930.628080280536","928.690938994896","943.717378401661","964.555147870927","1013.60251760882","1047.65068734196","1072.77842035071","1080.7695050684","1115.39237280543","1177.18592824739","1243.21094047971","1291.42314850631","1336.70570755273","1395.29987650896","1445.01275552054","1472.37472923307","1530.10403486084","1568.63173398169","1594.28815104878","1634.32402566178","1682.33324007879","1682.41808944181","1689.70117712274","1683.35555235517","1726.47946964454","1767.19322481187","1802.81701514986","1853.6878706912","1891.39527699999","1912.88599373191","1916.6057462581","1906.14006428741","1905.45215222073","1938.69596645445","1972.29309402203","2018.20578890431","2095.15305950025","2169.99821749327","2193.89554256744","2241.23306607211","2335.61112025242","2388.04284464052","2465.31619295802","2575.41459280559","2733.98456493487","2889.90500933128","3082.8537280928","3309.31302307681","3457.97019450608","3517.11462688585","3739.69268470941","3919.44072345065","4071.26145368486","4229.66411795157","4377.25944577021","4509.58986774247","4653.36935602603","4830.43227789819","5004.55539360651","5143.87744871596","5016.56808391218","5305.53147506821",
"IDA total","IDA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","728.588860103133","719.267129242763","744.222902889667","759.681700088333","777.204941826978","791.046274577484","777.837735700462","733.995927253039","741.345284018559","790.34881049411","853.665724452542","886.963957109915","878.528991942704","892.291635215988","938.442001812188","910.185024919538","940.424053922228","955.901654135624","937.050289863676","944.401482942926","951.012673238686","919.203285012488","893.219947844055","860.054671999756","847.232692589099","856.675496719105","858.449299347157","866.949232662597","882.354902589055","879.010612264632","887.85592219019","880.201224156091","874.661549826228","858.850249936377","843.836451434295","851.179779158492","870.414222899979","882.385403902276","890.096338577997","893.077111833632","904.841569176335","922.274238020107","948.981468048341","972.199224796644","1012.5299694305","1048.83801275161","1086.17808918421","1124.58609077666","1153.39783355678","1182.04811752808","1226.30493623152","1245.63744093543","1251.74595171496","1288.25128551856","1329.57627178655","1342.99940360811","1354.53849216043","1374.72491263859","1402.37829593877","1426.78795363242","1392.03356007611","1416.74059598188",
"IDA blend","IDB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","937.251476833892","927.113969424411","944.414884555269","994.629533824819","1020.15878042697","1050.87924597724","1021.14286521695","914.932738566374","911.30563421132","1029.62528865541","1184.14624507374","1277.81481037036","1295.71539443224","1332.83467065249","1408.25003908496","1339.212938149","1383.01477739611","1412.1771540051","1360.84103833213","1398.46104327272","1430.71050582151","1327.57521025338","1272.67095379272","1196.55708044664","1179.84308071297","1215.14015800546","1213.34475782295","1222.60705193242","1263.28928595136","1265.15531332703","1309.50381147843","1299.02633796107","1301.56441342339","1264.44185773499","1242.42251456721","1234.32139161316","1258.53560200837","1251.30973096126","1253.06592181841","1248.41569613846","1263.2344540286","1287.38793012539","1346.56833613501","1382.86345151438","1452.68582253218","1503.76442902097","1554.01413054866","1605.25635411","1631.59418244126","1687.03971690908","1746.84665676945","1784.89592458777","1823.36600240007","1879.93211849167","1944.07134407627","1972.14715286671","1959.88277425365","1964.54699852275","1992.20436470064","2001.46095665862","1930.23331843912","1981.0252774782",
"Indonesia","IDN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","601.446915647375","619.40485088012","614.314122231815","584.789211389291","589.416871315786","579.924636461","580.152319907286","572.381630153484","617.849466058577","642.410353317672","672.67672004984","701.072582624164","730.958414135755","769.947883417212","804.767173415532","828.702138136857","865.604091304368","914.53796663642","954.12914869271","998.230067076366","1072.45015114535","1130.19228975098","1129.1815448836","1152.39844209615","1204.45972976893","1208.25095980679","1252.2137805943","1289.33651247332","1336.42018498887","1414.35140026826","1489.74287843537","1563.29503298628","1636.95485381324","1714.87757882103","1815.01821008866","1934.12343260575","2054.38583522813","2119.91810098272","1815.69806642163","1804.70516179874","1867.54879635774","1909.29186789858","1968.30112833041","2034.76146206165","2108.64179486102","2199.09391371933","2289.4220118994","2402.6675422689","2513.67159183009","2595.29875925407","2720.19162246855","2849.35498540064","2980.61011028002","3104.3479997837","3217.31746802671","3331.69511469189","3456.9281144563","3589.71554262199","3732.86711146592","3877.42462225362","3757.12164054218","3855.79706026232",
"IDA only","IDX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","643.715352145131","674.998749225463","670.663349738837","684.592070647365","689.287032148372","685.155599984314","675.721005411667","690.05296757345","701.291540878883","714.616699609062","713.912690496153","688.556424481629","688.316087252258","718.728192231764","711.566847743476","733.992181478474","740.399137950882","738.289003243209","725.707722048954","715.074139313031","723.143527518887","711.547079781844","700.610538615989","688.59055296876","682.706295344915","685.753435845847","693.381780277777","693.560852402467","686.600901537868","674.729039070903","668.491612818389","658.621478805363","654.257713743492","642.964309714262","658.706091894764","675.486797190375","697.602763221938","708.366749107416","715.336910113735","725.626854892796","739.851013627555","749.95698248726","766.840833623573","792.424830565963","821.506496821882","852.48011007915","884.440098271197","914.551850812729","929.461229978964","965.397756310359","974.702599894106","963.985252768037","989.893454030392","1019.24897152111","1024.88610468594","1048.20198224824","1076.10326794058","1103.70638469656","1135.81849875191","1119.8063546055","1131.27874122335",
"Isle of Man","IMN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","18510.0812073204","18453.1554964319","21667.5895810974","23354.822600123","25559.6465279206","26782.4960444886","27495.3899714286","27686.1852137857","27776.874066044","28431.6450887729","29473.5968629919","30540.2346656207","32552.9156935711","34889.5618176292","39026.2904661073","43753.9734611098","45506.469121354","47491.6299118676","50042.6314289253","52668.5910459512","54963.4873413961","57642.3417605822","61324.6777495","65025.6392324003","67306.1069115318","68015.8806561877","69933.0832378376","71304.0147579231","76833.1981293282","80538.4642288291","85194.6243844763","85126.9704694293","90975.3085042909","94883.2884753862","96449.339649052","96105.3031681044","","",
"India","IND","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","302.671818657584","307.727896434352","310.3767247166","322.28406114022","339.203690199302","323.464109082008","316.619267654466","334.332955557731","338.432623848126","352.883205689277","362.991056323618","360.717461308511","350.560999642934","353.783265117259","349.725680694325","372.964620517747","370.528802668629","388.407474871009","401.312505102078","371.6631279474","387.640860003411","401.484583883724","405.876645951751","425.47251269757","431.702995921846","444.232664402131","455.228161695127","463.055750034309","496.856131052469","515.410609033905","532.75455001045","527.514516425086","545.399464560774","560.161940734157","585.964621108576","618.367769404092","652.566081500049","666.420153969005","694.735303105898","742.658951808149","757.668747182558","780.606234028334","796.724785582021","845.274844474197","897.628232696276","953.567972961256","1014.62764066233","1075.99408734074","1093.07655122556","1162.49880786308","1244.3660155716","1292.8212056402","1346.67591021735","1415.82872156692","1503.42150701848","1605.60544457087","1719.31807624217","1816.73087569391","1914.01239670815","1965.53932972188","1817.81578185277","1961.42103117711",
